Entry ID,Crystallization Method,Temp (K),pH,Matthews Coefficient,Percent Solvent Content,Component_1_Name,Component_1_Conc,Component_1_pH,Crystallization_Method_Clean,Component_1_Name_Clean,Component_1_Conc_Normalized,Conc_Unit,Combined_Text,Method_Encoded,Component_Encoded,Temp (K)_scaled,pH_scaled,Matthews Coefficient_scaled,Percent Solvent Content_scaled
5PKF,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.27,45.86,PEG3350 -- 0.1M HEPES,28%,7.0,"VAPOR DIFFUSION, SITTING DROP",PEG3350 -- 0.1M HEPES,0.4471580313422192,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG3350 -- 0.1M HEPES",13,1579,1.1172916422942207,0.1374320307543385,0.08040755354312654,0.22711863209508007
5PKH,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.28,46.05,PEG3350 -- 0.1M HEPES,28%,7.0,"VAPOR DIFFUSION, SITTING DROP",PEG3350 -- 0.1M HEPES,0.4471580313422192,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG3350 -- 0.1M HEPES",13,1579,1.1172916422942207,0.1374320307543385,0.11160445949583156,0.252596500160378
5PKI,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.28,46.1,PEG3350 -- 0.1M HEPES,28%,7.0,"VAPOR DIFFUSION, SITTING DROP",PEG3350 -- 0.1M HEPES,0.4471580313422192,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG3350 -- 0.1M HEPES",13,1579,1.1172916422942207,0.1374320307543385,0.11160445949583156,0.25930120228282544
5PKJ,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.27,45.93,PEG3350 -- 0.1M HEPES,28%,7.0,"VAPOR DIFFUSION, SITTING DROP",PEG3350 -- 0.1M HEPES,0.4471580313422192,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG3350 -- 0.1M HEPES",13,1579,1.1172916422942207,0.1374320307543385,0.08040755354312654,0.23650521506650576
5PKL,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.3,46.41,PEG3350 -- 0.1M HEPES,28%,7.0,"VAPOR DIFFUSION, SITTING DROP",PEG3350 -- 0.1M HEPES,0.4471580313422192,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG3350 -- 0.1M HEPES",13,1579,1.1172916422942207,0.1374320307543385,0.173998271401243,0.3008703554419956
5PKM,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.27,45.76,PEG3350 -- 0.1M HEPES,28%,7.0,"VAPOR DIFFUSION, SITTING DROP",PEG3350 -- 0.1M HEPES,0.4471580313422192,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG3350 -- 0.1M HEPES",13,1579,1.1172916422942207,0.1374320307543385,0.08040755354312654,0.2137092278501861
5PKN,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.28,46.16,PEG3350 -- 0.1M HEPES,28%,7.0,"VAPOR DIFFUSION, SITTING DROP",PEG3350 -- 0.1M HEPES,0.4471580313422192,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG3350 -- 0.1M HEPES",13,1579,1.1172916422942207,0.1374320307543385,0.11160445949583156,0.2673468448297611
6TNE,"VAPOR DIFFUSION, SITTING DROP",298.0,6.5,1.8,31.66,POTASSIUM THIOCYANATE,0.15 M,6.5,"VAPOR DIFFUSION, SITTING DROP",POTASSIUM THIOCYANATE,-0.8239087409443188,M,"VAPOR DIFFUSION, SITTING DROP [SEP] POTASSIUM THIOCYANATE",13,1748,1.1172916422942207,-0.20361411358615206,-1.3858470262340408,-1.6770167706798393
6WRL,"VAPOR DIFFUSION, HANGING DROP",291.0,4.7,2.01,38.93,SODIUM ACETATE,0.1 M,4.7,"VAPOR DIFFUSION, HANGING DROP",SODIUM ACETATE,-1.0,M,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM ACETATE",12,1993,-0.04756301495626737,-1.4313802332119179,-0.7307120012272221,-0.7021530820760602
6XG7,"VAPOR DIFFUSION, SITTING DROP",291.0,6.5,1.75,29.84,PEG  3350,25% (w/v),6.5,"VAPOR DIFFUSION, SITTING DROP",PEG 3350,0.3979400086720376,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG 3350",13,1441,-0.04756301495626737,-0.20361411358615206,-1.5418315559975693,-1.9210679279369065
6YI7,"VAPOR DIFFUSION, HANGING DROP",293.0,6.1,2.07,40.65,AMMONIUM ACETATE,180 mM,6.1,"VAPOR DIFFUSION, HANGING DROP",AMMONIUM ACETATE,-0.744727494896694,MM,"VAPOR DIFFUSION, HANGING DROP [SEP] AMMONIUM ACETATE",12,482,0.28525260140101494,-0.47645102905854475,-0.5435305655109878,-0.471511329063887
6ZYB,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,1.9,35.27,AMMONIUM SULFATE,3.2 M,7.0,"VAPOR DIFFUSION, HANGING DROP",AMMONIUM SULFATE,0.505149978319906,M,"VAPOR DIFFUSION, HANGING DROP [SEP] AMMONIUM SULFATE",12,530,0.28525260140101494,0.1374320307543385,-1.0738779667069842,-1.1929372774391729
7KJF,"VAPOR DIFFUSION, SITTING DROP",294.0,6.5,2.04,39.71,BIS-TRIS,0.05 mM,6.5,"VAPOR DIFFUSION, SITTING DROP",BIS-TRIS,-4.301029995663981,MM,"VAPOR DIFFUSION, SITTING DROP [SEP] BIS-TRIS",13,629,0.4516604095796561,-0.20361411358615206,-0.6371212833691042,-0.5975597289658884
7KJG,"VAPOR DIFFUSION, SITTING DROP",294.0,5.64,2.06,40.4,BIS-TRIS,0.08 mM,5.64,"VAPOR DIFFUSION, SITTING DROP",BIS-TRIS,-4.096910013008056,MM,"VAPOR DIFFUSION, SITTING DROP [SEP] BIS-TRIS",13,629,0.4516604095796561,-0.790213481851796,-0.5747274714636929,-0.5050348396761215
7KYU,"VAPOR DIFFUSION, SITTING DROP",289.0,6.0,2.8,56.03,SODIUM CHLORIDE,0.2 M,6.0,"VAPOR DIFFUSION, SITTING DROP",SODIUM CHLORIDE,-0.6989700043360187,M,"VAPOR DIFFUSION, SITTING DROP [SEP] SODIUM CHLORIDE",13,2038,-0.3803786313135497,-0.5446602579266426,1.7338435690365275,1.5908550438007798
6LFW,"VAPOR DIFFUSION, HANGING DROP",293.0,6.5,2.01,38.85,CHES,,6.5,"VAPOR DIFFUSION, HANGING DROP",CHES,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, HANGING DROP [SEP] CHES",12,719,0.28525260140101494,-0.20361411358615206,-0.7307120012272221,-0.7128806054719751
6LFX,"VAPOR DIFFUSION, HANGING DROP",293.0,6.94,2.09,41.12,CHES,,6.94,"VAPOR DIFFUSION, HANGING DROP",CHES,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, HANGING DROP [SEP] CHES",12,719,0.28525260140101494,0.09650649343347989,-0.4811367536055764,-0.4084871291128863
6UWA,"VAPOR DIFFUSION, SITTING DROP",289.15,7.0,2.39,48.58,PEG 3350,14%,7.0,"VAPOR DIFFUSION, SITTING DROP",PEG 3350,0.146128035678238,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG 3350",13,1441,-0.3554174600867573,0.1374320307543385,0.45477042497559517,0.5918544275561913
6V67,"VAPOR DIFFUSION, SITTING DROP",293.15,6.5,1.8,29.6,MES/IMIDAZOLE,0.1 M,6.5,"VAPOR DIFFUSION, SITTING DROP",MES IMIDAZOLE,-1.0,M,"VAPOR DIFFUSION, SITTING DROP [SEP] MES IMIDAZOLE",13,1144,0.3102137726278073,-0.20361411358615206,-1.3858470262340408,-1.9532504981246515
6V6M,"VAPOR DIFFUSION, HANGING DROP",277.0,8.3,2.3,46.61,20-24% PEG8K,,8.3,"VAPOR DIFFUSION, HANGING DROP",20-24% PEG8K,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, HANGING DROP [SEP] 20-24% PEG8K",12,287,-2.3772723294572438,1.0241520060396143,0.173998271401243,0.3276891639317836
6XD5,"VAPOR DIFFUSION, HANGING DROP",293.15,7.609999999999999,2.12,41.92,AMMONIUM SULFATE,2.0 M,7.609999999999999,"VAPOR DIFFUSION, HANGING DROP",AMMONIUM SULFATE,0.3010299956639812,M,"VAPOR DIFFUSION, HANGING DROP [SEP] AMMONIUM SULFATE",12,530,0.3102137726278073,0.5535083268497366,-0.38754603574745855,-0.3012118951537353
6YPS,"VAPOR DIFFUSION, SITTING DROP",277.0,6.9,2.19,43.88,0,,6.9,"VAPOR DIFFUSION, SITTING DROP",0,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, SITTING DROP [SEP] 0",13,43,-2.3772723294572438,0.06922280188624062,-0.1691676940785192,-0.03838757195381674
6Z08,"VAPOR DIFFUSION, SITTING DROP",277.0,6.9,2.18,43.61,MES-BIS-TRIS-BUFFER,100 mM,6.9,"VAPOR DIFFUSION, SITTING DROP",MES-BIS-TRIS-BUFFER,-1.0,MM,"VAPOR DIFFUSION, SITTING DROP [SEP] MES-BIS-TRIS-BUFFER",13,1151,-2.3772723294572438,0.06922280188624062,-0.20036460003122422,-0.07459296341503042
6Z44,"VAPOR DIFFUSION, SITTING DROP",277.0,6.9,2.19,43.81,0,,6.9,"VAPOR DIFFUSION, SITTING DROP",0,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, SITTING DROP [SEP] 0",13,43,-2.3772723294572438,0.06922280188624062,-0.1691676940785192,-0.04777415492524244
7A1B,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,2.62,52.97,RESERVOIR COMPOSITION: 28 % (W/V) PEG6000,,8.5,"VAPOR DIFFUSION, SITTING DROP",RESERVOIR COMPOSITION: 28 % (W V) PEG6000,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, SITTING DROP [SEP] RESERVOIR COMPOSITION: 28 % (W V) PEG6000",13,1934,0.28525260140101494,1.16057046377581,1.1722992618878258,1.1805272739070292
7A1Z,"VAPOR DIFFUSION, SITTING DROP",293.0,6.779999999999999,2.62,53.06,RESERVOIR COMPOSITION: 28 % (W/V) PEG6000,,6.779999999999999,"VAPOR DIFFUSION, SITTING DROP",RESERVOIR COMPOSITION: 28 % (W V) PEG6000,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, SITTING DROP [SEP] RESERVOIR COMPOSITION: 28 % (W V) PEG6000",13,1934,0.28525260140101494,-0.012628272755477787,1.1722992618878258,1.192595737727434
7A22,"VAPOR DIFFUSION, SITTING DROP",293.0,6.24,2.63,53.31,RESERVOIR COMPOSITION: 28 % (W/V) PEG6000,,6.24,"VAPOR DIFFUSION, SITTING DROP",RESERVOIR COMPOSITION: 28 % (W V) PEG6000,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, SITTING DROP [SEP] RESERVOIR COMPOSITION: 28 % (W V) PEG6000",13,1934,0.28525260140101494,-0.380958108643207,1.203496167840531,1.2261192483396686
7A2H,"VAPOR DIFFUSION, SITTING DROP",293.0,6.82,2.67,53.88,RESERVOIR COMPOSITION: 28 % (W/V) PEG6000,,6.82,"VAPOR DIFFUSION, SITTING DROP",RESERVOIR COMPOSITION: 28 % (W V) PEG6000,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, SITTING DROP [SEP] RESERVOIR COMPOSITION: 28 % (W V) PEG6000",13,1934,0.28525260140101494,0.014655418791762086,1.328283791651354,1.3025528525355632
7A3M,"VAPOR DIFFUSION, HANGING DROP",293.0,6.0,2.3,47.0,(NH4)2SO4,40 %,6.0,"VAPOR DIFFUSION, HANGING DROP",(NH4)2SO4,0.6020599913279624,%,"VAPOR DIFFUSION, HANGING DROP [SEP] (NH4)2SO4",12,17,0.28525260140101494,-0.5446602579266426,0.173998271401243,0.37998584048686945
7AON,"VAPOR DIFFUSION, HANGING DROP",293.0,8.0,2.32,47.0,(NH4)2SO4,40 %,8.0,"VAPOR DIFFUSION, HANGING DROP",(NH4)2SO4,0.6020599913279624,%,"VAPOR DIFFUSION, HANGING DROP [SEP] (NH4)2SO4",12,17,0.28525260140101494,0.8195243194353196,0.23639208330665443,0.37998584048686945
7CIO,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,1.94,36.67,AMMONIUM ACETATE,0.2 M,4.6,"VAPOR DIFFUSION, HANGING DROP",AMMONIUM ACETATE,-0.6989700043360187,M,"VAPOR DIFFUSION, HANGING DROP [SEP] AMMONIUM ACETATE",12,482,0.28525260140101494,-1.4995894620800163,-0.9490903428961615,-1.0052056180106599
7K6S,"VAPOR DIFFUSION, HANGING DROP",291.0,7.4,1.97,37.58,LITHIUM SULFATE MONOHYDRATE,0.2 M,7.4,"VAPOR DIFFUSION, HANGING DROP",LITHIUM SULFATE MONOHYDRATE,-0.6989700043360187,M,"VAPOR DIFFUSION, HANGING DROP [SEP] LITHIUM SULFATE MONOHYDRATE",12,1067,-0.04756301495626737,0.41026894622673116,-0.8554996250380443,-0.8831800393821267
7KQO,"VAPOR DIFFUSION, SITTING DROP",293.0,9.5,2.15,42.73,CHES,100 mM,9.5,"VAPOR DIFFUSION, SITTING DROP",CHES,-1.0,MM,"VAPOR DIFFUSION, SITTING DROP [SEP] CHES",13,719,0.28525260140101494,1.8426627524567911,-0.2939553178893421,-0.1925957207700962
7KQP,"VAPOR DIFFUSION, SITTING DROP",293.0,9.5,2.12,42.08,CHES,100 mM,9.5,"VAPOR DIFFUSION, SITTING DROP",CHES,-1.0,MM,"VAPOR DIFFUSION, SITTING DROP [SEP] CHES",13,719,0.28525260140101494,1.8426627524567911,-0.38754603574745855,-0.27975684836190573
7KQW,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,2.08,40.96,TRIS,100 mM,8.5,"VAPOR DIFFUSION, SITTING DROP",TRIS,-1.0,MM,"VAPOR DIFFUSION, SITTING DROP [SEP] TRIS",13,2227,0.28525260140101494,1.16057046377581,-0.5123336595582814,-0.42994217590471595
7KR0,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,2.06,40.31,TRIS,100 mM,8.5,"VAPOR DIFFUSION, SITTING DROP",TRIS,-1.0,MM,"VAPOR DIFFUSION, SITTING DROP [SEP] TRIS",13,2227,0.28525260140101494,1.16057046377581,-0.5747274714636929,-0.5171033034965254
5RL2,"VAPOR DIFFUSION, SITTING DROP",293.15,6.5,1.9,35.35,PEG 4K,15%,6.5,"VAPOR DIFFUSION, SITTING DROP",PEG 4K,0.17609125905568124,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG 4K",13,1488,0.3102137726278073,-0.20361411358615206,-1.0738779667069842,-1.1822097540432581
6LH7,"VAPOR DIFFUSION, HANGING DROP",298.0,7.3,2.39,49.41,HEPES PH-7.3,0.1 M,7.3,"VAPOR DIFFUSION, HANGING DROP",HEPES PH-7.3,-1.0,M,"VAPOR DIFFUSION, HANGING DROP [SEP] HEPES PH-7.3",12,945,1.1172916422942207,0.34205971735863266,0.45477042497559517,0.7031524827888096
6THO,"VAPOR DIFFUSION, HANGING DROP",293.0,5.5,1.99,38.08,PEG 8000,16.5%,5.5,"VAPOR DIFFUSION, HANGING DROP",PEG 8000,0.21748394421390627,%,"VAPOR DIFFUSION, HANGING DROP [SEP] PEG 8000",12,1520,0.28525260140101494,-0.8857064022671332,-0.7931058131326328,-0.8161330181576577
6UF4,"VAPOR DIFFUSION, HANGING DROP",298.0,7.0,1.58,22.25,SODIUM MALONATE,2.4 M,7.0,"VAPOR DIFFUSION, HANGING DROP",SODIUM MALONATE,0.38021124171160603,M,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM MALONATE",12,2101,1.1172916422942207,0.1374320307543385,-2.072178957193566,-2.938841710124346
6UF7,"VAPOR DIFFUSION, HANGING DROP",298.0,7.5280000000000005,2.3419999999999996,46.498000000000005,AMMONIUM SULFATE,0.17 M,7.5280000000000005,"VAPOR DIFFUSION, HANGING DROP",AMMONIUM SULFATE,-0.769551078621726,M,"VAPOR DIFFUSION, HANGING DROP [SEP] AMMONIUM SULFATE",12,530,1.1172916422942207,0.49757675917789684,0.3050252764026063,0.3126706311775032
6UF8,"VAPOR DIFFUSION, HANGING DROP",298.0,4.2,1.88,34.69,PHOSPHATE/CITRATE,0.1 M,4.2,"VAPOR DIFFUSION, HANGING DROP",PHOSPHATE CITRATE,-1.0,M,"VAPOR DIFFUSION, HANGING DROP [SEP] PHOSPHATE CITRATE",12,1664,1.1172916422942207,-1.7724263775524085,-1.1362717786123957,-1.2707118220595577
6UF9,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,1.64,25.2,AMMONIUM SULFATE,3.15 M,5.0,"VAPOR DIFFUSION, HANGING DROP",AMMONIUM SULFATE,0.4983105537896005,M,"VAPOR DIFFUSION, HANGING DROP [SEP] AMMONIUM SULFATE",12,530,1.1172916422942207,-1.2267525466076237,-1.8849975214773322,-2.543264284899979
6UFA,"VAPOR DIFFUSION, HANGING DROP",298.0,7.0,1.95,36.79,SODIUM MALONATE,1.1 M,7.0,"VAPOR DIFFUSION, HANGING DROP",SODIUM MALONATE,0.04139268515822508,M,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM MALONATE",12,2101,1.1172916422942207,0.1374320307543385,-0.9178934369434557,-0.9891143329167876
6UFU,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,1.38,11.0,AMMONIUM SULFATE,2.4 M,5.0,"VAPOR DIFFUSION, HANGING DROP",AMMONIUM SULFATE,0.38021124171160603,M,"VAPOR DIFFUSION, HANGING DROP [SEP] AMMONIUM SULFATE",12,530,1.1172916422942207,-1.2267525466076237,-2.6961170762476803,-4.447399687674898
6UG2,"VAPOR DIFFUSION, HANGING DROP",298.0,7.5,1.55,20.86,CALCIUM CHLORIDE,0.2 M,7.5,"VAPOR DIFFUSION, HANGING DROP",CALCIUM CHLORIDE,-0.6989700043360187,M,"VAPOR DIFFUSION, HANGING DROP [SEP] CALCIUM CHLORIDE",12,700,1.1172916422942207,0.47847817509482904,-2.165769675051683,-3.1252324291283697
6UG3,"VAPOR DIFFUSION, HANGING DROP",298.0,9.5,1.62,24.18,SODIUM POTASSIUM TARTRATE,1.0 M,9.5,"VAPOR DIFFUSION, HANGING DROP",SODIUM POTASSIUM TARTRATE,0.0,M,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM POTASSIUM TARTRATE",12,2124,1.1172916422942207,1.8426627524567911,-1.947391333382743,-2.680040208197896
6UG6,"VAPOR DIFFUSION, HANGING DROP",298.0,7.5,1.78,31.02,SODIUM NITRATE,0.09 M,7.5,"VAPOR DIFFUSION, HANGING DROP",SODIUM NITRATE,-1.0457574905606752,M,"VAPOR DIFFUSION, HANGING DROP [SEP] SODIUM NITRATE",12,2113,1.1172916422942207,0.47847817509482904,-1.4482408381394523,-1.7628369578471599
6UGB,"VAPOR DIFFUSION, HANGING DROP",298.0,8.0,2.23,44.89,ZINC ACETATE,0.2M,8.0,"VAPOR DIFFUSION, HANGING DROP",ZINC ACETATE,-0.6989700043360187,M,"VAPOR DIFFUSION, HANGING DROP [SEP] ZINC ACETATE",12,2381,1.1172916422942207,0.8195243194353196,-0.04438007026769633,0.09704741091961037
6UGC,"VAPOR DIFFUSION, HANGING DROP",298.0,4.6,1.53,19.6,CADMIUM CHLORIDE,0.1 M,4.6,"VAPOR DIFFUSION, HANGING DROP",CADMIUM CHLORIDE,-1.0,M,"VAPOR DIFFUSION, HANGING DROP [SEP] CADMIUM CHLORIDE",12,693,1.1172916422942207,-1.4995894620800163,-2.2281634869570945,-3.2941909226140313
6V42,"VAPOR DIFFUSION, HANGING DROP",298.0,8.5,2.37,48.15,TRIS HYDROCHLORIDE,0.1M,8.5,"VAPOR DIFFUSION, HANGING DROP",TRIS HYDROCHLORIDE,-1.0,M,"VAPOR DIFFUSION, HANGING DROP [SEP] TRIS HYDROCHLORIDE",12,2246,1.1172916422942207,1.16057046377581,0.39237661307018373,0.534193989303148
6VL4,VAPOR DIFFUSION,298.0,8.2,2.192,45.141999999999996,TRIS HCL,100mM,8.2,VAPOR DIFFUSION,TRIS HCL,-1.0,MM,VAPOR DIFFUSION [SEP] TRIS HCL,11,2245,1.1172916422942207,0.9559427771715153,-0.16292831288797735,0.1308391096167421
6XYX,"VAPOR DIFFUSION, SITTING DROP",298.0,7.5,2.34,47.48,SODIUM ACETATE TRIHYDRATE 0.1 M BIS-TRIS PROPANE 7.5 20 % W/V PEG 3350,0.2 M,7.5,"VAPOR DIFFUSION, SITTING DROP",SODIUM ACETATE TRIHYDRATE 0.1 M BIS-TRIS PROPANE 7.5 20 % W V PEG 3350,-0.6989700043360187,M,"VAPOR DIFFUSION, SITTING DROP [SEP] SODIUM ACETATE TRIHYDRATE 0.1 M BIS-TRIS PROPANE 7.5 20 % W V PEG 3350",13,2020,1.1172916422942207,0.47847817509482904,0.2987858952120659,0.4443509808623593
6XZZ,"VAPOR DIFFUSION, SITTING DROP",298.0,7.5,3.01,59.15,PEG 400,13.4%(v/v),7.5,"VAPOR DIFFUSION, SITTING DROP",PEG 400,0.12710479836480765,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG 400",13,1477,1.1172916422942207,0.47847817509482904,2.388978594043347,2.009228456241466
6Z8L,"VAPOR DIFFUSION, HANGING DROP",291.15,7.2,2.31,46.75,MPD,60 %,7.2,"VAPOR DIFFUSION, HANGING DROP",MPD,0.7781512503836436,%,"VAPOR DIFFUSION, HANGING DROP [SEP] MPD",12,1251,-0.022601843729474984,0.27385048849053484,0.2051951773539494,0.346462329874635
7AJN,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.17,43.47,"PEG1000
0.1M MIB",30%,7.0,"VAPOR DIFFUSION, SITTING DROP",PEG1000 0.1M MIB,0.47712125471966244,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG1000 0.1M MIB",13,1557,-2.3772723294572438,0.1374320307543385,-0.23156150598393063,-0.09336612935788181
7AO3,"VAPOR DIFFUSION, SITTING DROP",291.0,8.5,2.09,41.27,TRIS/HCL,0.1 M,8.5,"VAPOR DIFFUSION, SITTING DROP",TRIS HCL,-1.0,M,"VAPOR DIFFUSION, SITTING DROP [SEP] TRIS HCL",13,2245,-0.04756301495626737,1.16057046377581,-0.4811367536055764,-0.38837302274554486
7AOL,VAPOR DIFFUSION,291.0,7.5,1.91,35.71,"PEG 1500
5% DMSO
0.1 M MIB",25%,7.5,VAPOR DIFFUSION,PEG 1500 5% DMSO 0.1 M MIB,0.3979400086720376,%,VAPOR DIFFUSION [SEP] PEG 1500 5% DMSO 0.1 M MIB,11,1418,-0.04756301495626737,0.47847817509482904,-1.0426810607542787,-1.1339358987616404
7AR5,"VAPOR DIFFUSION, SITTING DROP",291.0,7.5,2.02,39.02,CO-CRYSTALLIZATION WITH THE COMPOUND WAS ACHIEVED BY EQULIBRATING A 6.25 MG/ML PROTEIN SOLUTION IN 20 MM HEPES BUFFER (,,7.8,"VAPOR DIFFUSION, SITTING DROP",CO-CRYSTALLIZATION WITH THE COMPOUND WAS ACHIEVED BY EQULIBRATING A 6.25 MG ML PROTEIN SOLUTION IN 20 MM HEPES BUFFER (,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, SITTING DROP [SEP] CO-CRYSTALLIZATION WITH THE COMPOUND WAS ACHIEVED BY EQULIBRATING A 6.25 MG ML PROTEIN SOLUTION IN 20 MM HEPES BUFFER (",13,734,-0.04756301495626737,0.47847817509482904,-0.6995150952745157,-0.6900846182556554
7AR6,"VAPOR DIFFUSION, SITTING DROP",291.0,7.5,1.93,36.22,CO-CRYSTALLIZATION WITH THE COMPOUND WAS ACHIEVED BY EQULIBRATING A 6.25 MG/ML PROTEIN SOLUTION IN 20 MM HEPES BUFFER (,,7.8,"VAPOR DIFFUSION, SITTING DROP",CO-CRYSTALLIZATION WITH THE COMPOUND WAS ACHIEVED BY EQULIBRATING A 6.25 MG ML PROTEIN SOLUTION IN 20 MM HEPES BUFFER (,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, SITTING DROP [SEP] CO-CRYSTALLIZATION WITH THE COMPOUND WAS ACHIEVED BY EQULIBRATING A 6.25 MG ML PROTEIN SOLUTION IN 20 MM HEPES BUFFER (",13,734,-0.04756301495626737,0.47847817509482904,-0.9802872488488672,-1.0655479371126824
7AWR,"VAPOR DIFFUSION, SITTING DROP",291.0,7.5,1.93,36.22,PEG 1500 25%,,7.5,"VAPOR DIFFUSION, SITTING DROP",PEG 1500 25%,-0.6989700043360187,UNKNOWN,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG 1500 25%",13,1417,-0.04756301495626737,0.47847817509482904,-0.9802872488488672,-1.0655479371126824
7AXM,VAPOR DIFFUSION,291.0,7.5,1.93,36.31,MIB,0.1 M,7.5,VAPOR DIFFUSION,MIB,-1.0,M,VAPOR DIFFUSION [SEP] MIB,11,1181,-0.04756301495626737,0.47847817509482904,-0.9802872488488672,-1.0534794732922774
7BVT,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,2.11,41.69,TRIS-HCL (,0.1 M,8.5,"VAPOR DIFFUSION, SITTING DROP",TRIS-HCL (,-1.0,M,"VAPOR DIFFUSION, SITTING DROP [SEP] TRIS-HCL (",13,2255,0.28525260140101494,1.16057046377581,-0.41874294170016496,-0.3320535249169916
7K4P,"VAPOR DIFFUSION, SITTING DROP",277.0,8.16,1.77,30.47,MAGNESIUM CHLORIDE HEXAHYDRATE,0.2 M,8.16,"VAPOR DIFFUSION, SITTING DROP",MAGNESIUM CHLORIDE HEXAHYDRATE,-0.6989700043360187,M,"VAPOR DIFFUSION, SITTING DROP [SEP] MAGNESIUM CHLORIDE HEXAHYDRATE",13,1099,-2.3772723294572438,0.9286590856242767,-1.479437744092158,-1.8365886811940757
7K4Q,"VAPOR DIFFUSION, SITTING DROP",291.0,7.1,1.93,36.22,AMMONIUM SULFATE AND 5% ISOPROPANOL,2 M,7.1,"VAPOR DIFFUSION, SITTING DROP",AMMONIUM SULFATE AND 5% ISOPROPANOL,0.3010299956639812,M,"VAPOR DIFFUSION, SITTING DROP [SEP] AMMONIUM SULFATE AND 5% ISOPROPANOL",13,562,-0.04756301495626737,0.20564125962243635,-0.9802872488488672,-1.0655479371126824
7K4T,"VAPOR DIFFUSION, SITTING DROP",291.0,6.9,1.82,32.33,PEG 6,30% (w/v),6.9,"VAPOR DIFFUSION, SITTING DROP",PEG 6,0.47712125471966244,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG 6",13,1501,-0.04756301495626737,0.06922280188624062,-1.3234532143286293,-1.5871737622390512
7K4U,"VAPOR DIFFUSION, SITTING DROP",291.0,6.9,1.74,29.45,AMMONIUM SULFATE AND 5% ISOPROPANOL,2 M,6.9,"VAPOR DIFFUSION, SITTING DROP",AMMONIUM SULFATE AND 5% ISOPROPANOL,0.3010299956639812,M,"VAPOR DIFFUSION, SITTING DROP [SEP] AMMONIUM SULFATE AND 5% ISOPROPANOL",13,562,-0.04756301495626737,0.06922280188624062,-1.573028461950275,-1.9733646044919926
7K4V,"VAPOR DIFFUSION, SITTING DROP",291.0,7.0,1.74,29.37,PEG 4,25% (w/v),7.0,"VAPOR DIFFUSION, SITTING DROP",PEG 4,0.3979400086720376,%,"VAPOR DIFFUSION, SITTING DROP [SEP] PEG 4",13,1476,-0.04756301495626737,0.1374320307543385,-1.573028461950275,-1.9840921278879073
7K4Z,"VAPOR DIFFUSION, SITTING DROP",291.0,6.5200000000000005,1.77,30.43,SODIUM ACETATE,100 mM,6.5200000000000005,"VAPOR DIFFUSION, SITTING DROP",SODIUM ACETATE,-1.0,MM,"VAPOR DIFFUSION, SITTING DROP [SEP] SODIUM ACETATE",13,1993,-0.04756301495626737,-0.18997226781253213,-1.479437744092158,-1.8419524428920333
