Entry ID,Crystallization Method,Temp (K),pH,Matthews Coefficient,Percent Solvent Content,Component_1_Name,Component_1_Conc,Component_1_pH,Temp_pH_interaction,Matthews_Solvent_interaction,pH_diff,Solvent_Matthews_ratio,Temp_Category,pH_Category
5LAU,"VAPOR DIFFUSION, SITTING DROP",277.0,6.5,2.7,55.0,AMMONIUM SULFATE,0.2,6.5,1800.5,148.5,0.0,20.370362825791542,Low,Neutral
5LWX,VAPOR DIFFUSION,296.0,5.5,2.61,52.81,PEG 3350,2.0,5.5,1628.0,137.8341,0.0,20.233708722716965,High,Acidic
5M4V,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.62,53.0,PROTEIN: 7 MG/ML IN 50MM SODIUM ACETATE,1.292653365322666,5.5,2197.5,138.86,2.0,20.22899991259545,Medium,Neutral
5MGW,"VAPOR DIFFUSION, HANGING DROP",292.0,6.5,2.51,50.96,DTT,0.002,6.5,1898.0,127.9096,0.0,20.30278075586424,Medium,Neutral
5TZP,VAPOR DIFFUSION,293.0,6.8,2.12,42.2,LITHIUM CHLORIDE,0.2,6.8,1992.3999999999999,89.46400000000001,0.0,19.905650987900476,Medium,Neutral
5UJC,"VAPOR DIFFUSION, SITTING DROP",277.0,7.5,2.61,52.9,PEG 3350,2.15,7.5,2077.5,138.069,0.0,20.268191468125874,Low,Neutral
5V1Y,"VAPOR DIFFUSION, SITTING DROP",277.0,4.8,2.08,40.79,CITRIC ACID,0.1,4.8,1329.6,84.8432,0.0,19.610567494919472,Low,Acidic
5VL0,MICRODIALYSIS,278.0,7.0,2.37,48.05,ENZYME DIALYZED AGAINST 50 MM AMMONIUM N-[TRIS(HYDROXYLMETHYL)METHYL]2-AMINOETHANE SULFONATE (,10.0,6.7,1946.0,113.8785,0.2999999999999998,20.27425304883837,Low,Neutral
5IGI,VAPOR DIFFUSION,295.0,6.2,2.22,44.61,NA CITRATE,0.1,6.2,1829.0,99.03420000000001,0.0,20.09458554297948,Medium,Neutral
5IGJ,VAPOR DIFFUSION,295.0,6.2,2.2,44.12,NA CITRATE,0.1,6.2,1829.0,97.06400000000001,0.0,20.054536338847115,Medium,Neutral
5IGS,VAPOR DIFFUSION,295.0,6.2,2.2,44.05,NA CITRATE,0.1,6.2,1829.0,96.91,0.0,20.022718171491736,Medium,Neutral
5IGT,VAPOR DIFFUSION,295.0,6.2,2.21,44.28,NA CITRATE,0.1,6.2,1829.0,97.8588,0.0,20.03619002887329,Medium,Neutral
5IGY,VAPOR DIFFUSION,295.0,7.5,2.33,47.13,CALCIUM ACETATE,0.2,7.5,2212.5,109.81290000000001,0.0,20.227459129845865,Medium,Neutral
5IH1,VAPOR DIFFUSION,295.0,7.5,2.26,45.6,CALCIUM ACETATE,0.1,7.5,2212.5,103.056,0.0,20.17698222257424,Medium,Neutral
5IWU,VAPOR DIFFUSION,295.0,7.5,2.33,47.26,CALCIUM ACETATE,0.1,7.5,2212.5,110.1158,0.0,20.283253097316265,Medium,Neutral
5MUK,"VAPOR DIFFUSION, SITTING DROP",293.0,6.914285714285714,2.2,43.99,PEG3350 AND 200 MM CH3CO2K,2.0,6.914285714285714,2025.8857142857141,96.778,0.0,19.9954454566157,Medium,Neutral
5MUL,"VAPOR DIFFUSION, SITTING DROP",293.0,6.55,2.22,44.5,PEG3350 AND 200 MM POTASSIUM ACETATE,2.0,6.55,1919.1499999999999,98.79,0.0,20.045036015749538,Medium,Neutral
5NL4,"VAPOR DIFFUSION, HANGING DROP",293.0,6.2,2.0,39.0,22-30% (W/V) PEG 1450,1.5824307681647838,6.2,1816.6000000000001,78.0,0.0,19.499990250004874,Medium,Neutral
5SUI,"VAPOR DIFFUSION, HANGING DROP",298.0,7.5,1.84,37.11,PEG 1500,2.0100000000000002,7.5,2235.0,68.2824,0.0,20.168467299746034,High,Neutral
5TID,"VAPOR DIFFUSION, HANGING DROP",293.0,5.0,2.22,44.56,20-25% PEG-5000,1.4820919167410276,5.0,1465.0,98.92320000000001,0.0,20.072063030602237,Medium,Acidic
5TIE,"VAPOR DIFFUSION, HANGING DROP",293.0,7.5,2.22,44.67,24-28% PEG-5000,1.4584787031619912,7.5,2197.5,99.16740000000001,0.0,20.12161255783218,Medium,Neutral
5TIF,"VAPOR DIFFUSION, HANGING DROP",293.0,5.0,2.19,43.72,20-25% PEG-5000,1.498801102362112,5.0,1465.0,95.7468,0.0,19.96346120389899,Medium,Acidic
5TNT,"VAPOR DIFFUSION, HANGING DROP",295.0,9.0,2.78,55.82,50 MM CHES,1.2716179054848888,9.0,2655.0,155.1796,0.0,20.07912946793904,Medium,Basic
5UJ3,"VAPOR DIFFUSION, HANGING DROP",293.15,0.1,2.09,41.05,AMMONIUM SULFATE,2.0,0.1,29.314999999999998,85.79449999999999,0.0,19.64113892768472,Medium,Acidic
5UJ4,"VAPOR DIFFUSION, HANGING DROP",293.15,7.210234290041673,2.12,42.03,AMMONIUM SULFATE,2.0,7.210234290041673,2113.6801821257163,89.1036,0.0,19.825462346480023,Medium,Neutral
5UL8,"VAPOR DIFFUSION, HANGING DROP",293.15,6.336720341120854,2.14,42.61,AMMONIUM SULFATE,2.0,6.336720341120854,1857.609567999578,91.1854,0.0,19.91120564896932,Medium,Neutral
5GGB,MICROBATCH,293.0,4.6,2.33,47.2,SODIUM ACETATE,0.2,4.6,1347.8,109.97600000000001,0.0,20.25750203540685,Medium,Acidic
5JAX,"VAPOR DIFFUSION, HANGING DROP",301.0,5.952531648393508,1.94,36.76,PEG 400,3.0,5.952531648393508,1791.7120261664459,71.31439999999999,0.0,18.94844384100833,High,Acidic
5LUN,"VAPOR DIFFUSION, HANGING DROP",298.0,8.0,2.38,48.38,POLYETHYLENE GLYCOL,2.0,8.0,2384.0,115.1444,0.0,20.32772255137708,High,Neutral
5MFR,"VAPOR DIFFUSION, HANGING DROP",298.0,7.5,3.54,65.28,SODIUM MALONATE,1.8,7.5,2235.0,231.09120000000001,0.0,18.4406727568721,High,Neutral
5MOF,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.34,47.51,17-20% PEG 3350,1.4019629286090378,7.5,2197.5,111.17339999999999,0.0,20.30341012674781,Medium,Neutral
5MQG,"VAPOR DIFFUSION, SITTING DROP",277.0,7.4,2.01,38.77,POTASSIUM THIOCYANATE,0.2,7.4,2049.8,77.9277,0.0,19.288547617638002,Low,Neutral
5SZD,"VAPOR DIFFUSION, SITTING DROP",295.0,7.293108766844771,2.05,40.12,SODIUM CACODYLATE,1.598759921789405,7.293108766844771,2151.4670862192074,82.24599999999998,0.0,19.570722160623337,Medium,Neutral
5TNW,"VAPOR DIFFUSION, HANGING DROP",277.0,8.357142857142856,1.94,36.59,IMIDAZOLE (,0.1,7.0,2314.928571428571,70.9846,1.3571428571428559,18.860815020198448,Low,Basic
5TQ1,"VAPOR DIFFUSION, HANGING DROP",277.0,9.0,2.12,42.02,TRIS (,0.1,9.0,2493.0,89.0824,0.0,19.82074536757294,Low,Basic
5V8S,"VAPOR DIFFUSION, HANGING DROP",277.0,4.0,2.28,46.02,SODIUM ACETATE,0.1,4.0,1108.0,104.9256,0.0,20.18420167359576,Low,Acidic
5VFB,"VAPOR DIFFUSION, SITTING DROP",295.0,5.0,2.06,40.4,PROTEIN: 14.6 MG/ML,1.612846659135295,5.0,1475.0,83.224,0.0,19.61164096522283,Medium,Acidic
5H3V,"VAPOR DIFFUSION, SITTING DROP",289.0,8.5,2.09,41.16,TRIS-HCL,0.1,8.5,2456.5,86.02439999999999,0.0,19.69377048144953,Medium,Basic
5J48,"VAPOR DIFFUSION, HANGING DROP",277.0,8.357142857142856,2.42,49.23,PEG 400,3.0,8.357142857142856,2314.928571428571,119.13659999999999,0.0,20.34296680042694,Low,Basic
5J4U,"VAPOR DIFFUSION, HANGING DROP",291.15,5.2,2.55,51.74,AMMONIUM SULFATE,1.8,5.2,1513.98,131.93699999999998,0.0,20.290188121494854,Medium,Acidic
5KHZ,"VAPOR DIFFUSION, HANGING DROP",291.15,6.9,2.75,55.21,KPO4,2.0,6.9,2008.935,151.82750000000001,0.0,20.076356335870422,Medium,Neutral
5KI1,"VAPOR DIFFUSION, HANGING DROP",291.15,6.7,2.67,53.88,KPO4,2.4,6.7,1950.705,143.8596,0.0,20.179767722933438,Medium,Neutral
5LT5,"VAPOR DIFFUSION, SITTING DROP",293.0,7.114285714285714,2.12,41.97,BIS-TRIS PROPANE,0.02,7.114285714285714,2084.485714285714,88.9764,0.0,19.79716047303751,Medium,Neutral
5LWH,"VAPOR DIFFUSION, SITTING DROP",298.0,6.0,2.83,56.51,ZNCL2; 0.1M MES,0.01,6.0,1788.0,159.9233,0.0,19.96819082396084,High,Acidic
5MBQ,"VAPOR DIFFUSION, SITTING DROP",298.0,9.0,2.39,48.43,MMT BUFFER,0.1,9.0,2682.0,115.74770000000001,0.0,20.263589847870353,High,Basic
5MDU,"VAPOR DIFFUSION, SITTING DROP",293.65,6.5,2.41,48.99,AMMONIUM FORMATE,1.0,6.5,1908.725,118.06590000000001,0.0,20.32779239510689,Medium,Neutral
5J25,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6,1.89,35.03,AMMONIUM ACETATE,0.1,4.6,1334.0,66.2067,0.0,18.53438172784036,Medium,Acidic
5M0W,"VAPOR DIFFUSION, HANGING DROP",277.0,6.5,2.4,48.74,(NH4)2SO4,2.0,6.5,1800.5,116.976,0.0,20.308324871531305,Low,Neutral
5MFA,"VAPOR DIFFUSION, HANGING DROP",295.15,8.113359636568168,2.59,52.51,W/V PEG20000,1.0,8.113359636568168,2394.6580967330947,136.0009,0.0,20.27412344628438,High,Basic
5MUJ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.699999999999999,2.09,41.12,"PEG
3350 AND 0.2 M LITHIUM ACETATE",2.0,7.699999999999999,2256.1,85.9408,0.0,19.67463173462596,Medium,Neutral
5N0I,"VAPOR DIFFUSION, SITTING DROP",298.0,7.5,2.58,52.3,W/V PEG8K,1.0,7.5,2235.0,134.934,0.0,20.271309972360473,High,Neutral
5N53,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.26,45.46,PCTP,0.1,7.0,2086.0,102.7396,0.0,20.115035347329492,High,Neutral
5V4G,"VAPOR DIFFUSION, HANGING DROP",294.0,4.7,2.08,40.75,HEN EGG WHITE LYSOZYME,10.0,4.7,1381.8,84.76,0.0,19.59133673493426,Medium,Acidic
5V4H,"VAPOR DIFFUSION, HANGING DROP",294.0,4.7,2.06,40.26,HEN EGG WHITE LYSOZYME,10.0,4.7,1381.8,82.9356,0.0,19.543679833165125,Medium,Acidic
5X08,"VAPOR DIFFUSION, HANGING DROP",291.15,5.0,2.75,55.28,SODIUM ACETATE; 34% PEG4000; 225MM AMMONIUM ACETATE,0.1,5.0,1455.75,152.02,0.0,20.101810872068775,Medium,Acidic
5X40,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.41,48.94,SODIUM ACETATE,0.64,7.5,2197.5,117.9454,0.0,20.307045515748744,Medium,Neutral
5FLK,"VAPOR DIFFUSION, SITTING DROP",290.42857142857144,6.5,2.08,41.0,PROTEIN WAS CRYSTALLIZED FROM 0.1 M MES/IMIDAZOLE,1.478362863722376,6.5,1887.7857142857144,85.28,0.0,19.71152898484183,Medium,Neutral
5IHI,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,2.73,54.99,SODIUM ACETATE,0.1,5.0,1490.0,150.1227,0.0,20.142849764523895,High,Acidic
5IHK,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,2.69,54.33,SODIUM ACETATE,0.1,5.0,1490.0,146.1477,0.0,20.19701851411951,High,Acidic
5IS4,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6,1.9,35.24,AMMONIUM ACETATE,0.1,4.6,1334.0,66.956,0.0,18.547358659284917,Medium,Acidic
5ISK,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6,1.89,34.95,AMMONIUM ACETATE,0.1,4.6,1334.0,66.0555,0.0,18.492053707908095,Medium,Acidic
5IUQ,"VAPOR DIFFUSION, HANGING DROP",293.0,7.8,2.06,40.17,GAL3C WITH A RESERVOIR OF 100 MM TRIS-HCL,9.0,7.8,2285.4,82.7502,0.0,19.499990533985176,Medium,Neutral
5JNT,EVAPORATION,293.0,6.5,2.47,50.11,PEG 3350,2.0,6.5,1904.5,123.77170000000001,0.0,20.28744117917361,Medium,Neutral
5KWI,"VAPOR DIFFUSION, HANGING DROP",289.15,5.5,2.41,48.99,BIS-TRIS,0.1,5.5,1590.3249999999998,118.06590000000001,0.0,20.32779239510689,Medium,Acidic
5NE5,"VAPOR DIFFUSION, HANGING DROP",292.0,6.5,2.6,52.2,BIS-TRIS,0.1,6.5,1898.0,135.72,0.0,20.076915355032554,Medium,Neutral
5PPB,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.43,BIS-TRIS,0.1,7.0,2051.0,94.2431,0.0,20.013815661836098,Medium,Neutral
5PPE,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.56,BIS-TRIS,0.1,7.0,2051.0,94.9608,0.0,19.981642210255867,Medium,Neutral
5PPW,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.16,43.18,BIS-TRIS,0.1,7.0,2051.0,93.2688,0.0,19.990731485772457,Medium,Neutral
5PPX,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.16,42.98,BIS-TRIS,0.1,7.0,2051.0,92.8368,0.0,19.898138936046784,Medium,Neutral
5PPY,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.36,BIS-TRIS,0.1,7.0,2051.0,94.0912,0.0,19.98155761218543,Medium,Neutral
5PQ2,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.29,BIS-TRIS,0.1,7.0,2051.0,93.93929999999999,0.0,19.94929956253476,Medium,Neutral
5PQC,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.2,44.03,BIS-TRIS,0.1,7.0,2051.0,96.86600000000001,0.0,20.013627266533057,Medium,Neutral
5PQI,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.5,BIS-TRIS,0.1,7.0,2051.0,94.83000000000001,0.0,19.954119287101243,Medium,Neutral
5PRP,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.94,BIS-TRIS,0.1,7.0,2051.0,96.22859999999999,0.0,20.063917779032977,Medium,Neutral
5PSJ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.43,BIS-TRIS,0.1,7.0,2051.0,94.2431,0.0,20.013815661836098,Medium,Neutral
5PSK,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.53,BIS-TRIS,0.1,7.0,2051.0,94.89540000000001,0.0,19.967880748678553,Medium,Neutral
5PSL,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.45,BIS-TRIS,0.1,7.0,2051.0,94.72100000000002,0.0,19.931183517805724,Medium,Neutral
5PSN,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.52,BIS-TRIS,0.1,7.0,2051.0,94.87360000000001,0.0,19.96329359481945,Medium,Neutral
5PSQ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.52,BIS-TRIS,0.1,7.0,2051.0,94.87360000000001,0.0,19.96329359481945,Medium,Neutral
5PST,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.53,BIS-TRIS,0.1,7.0,2051.0,94.89540000000001,0.0,19.967880748678553,Medium,Neutral
5PT0,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.76,BIS-TRIS,0.1,7.0,2051.0,95.83439999999999,0.0,19.981726035741534,Medium,Neutral
5PT9,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.29,BIS-TRIS,0.1,7.0,2051.0,93.93929999999999,0.0,19.94929956253476,Medium,Neutral
5PTF,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.58,BIS-TRIS,0.1,7.0,2051.0,95.0044,0.0,19.99081651797407,Medium,Neutral
5PTG,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.17,43.44,BIS-TRIS,0.1,7.0,2051.0,94.2648,0.0,20.01842395464334,Medium,Neutral
5PTK,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.54,BIS-TRIS,0.1,7.0,2051.0,94.91720000000001,0.0,19.972467902537655,Medium,Neutral
5PTM,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.7,BIS-TRIS,0.1,7.0,2051.0,95.26600000000002,0.0,20.045862364283316,Medium,Neutral
5PTN,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.87,BIS-TRIS,0.1,7.0,2051.0,96.0753,0.0,20.031954323308526,Medium,Neutral
5PTQ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.48,BIS-TRIS,0.1,7.0,2051.0,94.7864,0.0,19.94494497938303,Medium,Neutral
5PTS,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.82,BIS-TRIS,0.1,7.0,2051.0,95.9658,0.0,20.00912328350535,Medium,Neutral
5PTT,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.19,43.79,BIS-TRIS,0.1,7.0,2051.0,95.9001,0.0,19.995424659623442,Medium,Neutral
5PUZ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.2,44.07,BIS-TRIS,0.1,7.0,2051.0,96.95400000000001,0.0,20.03180907645042,Medium,Neutral
5PV3,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.2,44.11,BIS-TRIS,0.1,7.0,2051.0,97.042,0.0,20.049990886367777,Medium,Neutral
5PV8,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.67,BIS-TRIS,0.1,7.0,2051.0,95.20060000000001,0.0,20.032100902706006,Medium,Neutral
5PVT,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.18,43.63,BIS-TRIS,0.1,7.0,2051.0,95.11340000000001,0.0,20.01375228726959,Medium,Neutral
5TSP,"VAPOR DIFFUSION, HANGING DROP",293.0,6.749769512159023,2.39,48.59,PEG 3350,2.0,6.749769512159023,1977.6824670625938,116.13010000000001,0.0,20.330535426554214,Medium,Neutral
5UAM,"VAPOR DIFFUSION, HANGING DROP",293.15,6.515789129081078,2.73,54.98,PEG3500,2.0,6.515789129081078,1910.103583190118,150.09539999999998,0.0,20.139186762202648,Medium,Neutral
5UM2,"VAPOR DIFFUSION, HANGING DROP",291.2,7.474886855143904,2.39,48.53,POTASSIUM SULFATE,0.2,7.474886855143904,2176.6870522179047,115.98670000000001,0.0,20.305430834547767,Medium,Neutral
5G51,"VAPOR DIFFUSION, SITTING DROP",289.04285714285714,7.5,3.16,61.09,HEPES,0.1,7.5,2167.8214285714284,193.04440000000002,0.0,19.332272363204947,Medium,Neutral
5GUI,"VAPOR DIFFUSION, SITTING DROP",293.0,5.6,2.66,53.75,SODIUM CITRATE DEHYDRATE,0.1,5.6,1640.8,142.975,0.0,20.20675932076717,Medium,Acidic
5IHW,"VAPOR DIFFUSION, HANGING DROP",293.0,6.5,2.3,46.55,0.2MOL/L CACL2,1.4296381330905552,6.5,1904.5,107.06499999999998,0.0,20.239121635164505,Medium,Neutral
5JSH,"VAPOR DIFFUSION, SITTING DROP",295.0,7.69262592845977,2.07,40.59,PEG 1500 (W/V) AND 0.1 MM TRIS-HCL,2.0,7.6,2269.324648895632,84.0213,0.09262592845977036,19.608686179378658,Medium,Neutral
5JSK,"VAPOR DIFFUSION, HANGING DROP",295.0,5.9120567281023355,2.05,39.94,PEG 1500 (W/V) AND 0.1 MM TRIS-HCL,2.0,7.6,1744.056734790189,81.877,-1.6879432718976641,19.48291732540618,Medium,Acidic
5JSU,"VAPOR DIFFUSION, SITTING DROP",298.0,6.285714285714286,1.96,37.38,PEG 1500 (W/V) AND 0.1 MM TRIS-HCL,2.0,7.6,1873.142857142857,73.26480000000001,-1.314285714285714,19.071418841112838,High,Neutral
5JSY,"VAPOR DIFFUSION, SITTING DROP",295.0,4.972753017185752,1.99,38.14,PEG 1500 (W/V) AND 0.1 MM TRIS-HCL,2.0,7.6,1466.962140069797,75.8986,-2.6272469828142473,19.16581951466356,Medium,Acidic
5JT1,"VAPOR DIFFUSION, SITTING DROP",295.0,4.6001541153802945,2.0,38.62,PEG 3350 AND 0.2M SODIUM MALONATE,2.0,4.6001541153802945,1357.0454640371868,77.24,0.0,19.309990345004824,Medium,Acidic
5LY8,"VAPOR DIFFUSION, SITTING DROP",293.0,6.528571428571429,2.11,41.6,PROTEIN AT 8 MG/ML IN 0.8-1.2 M SODIUM CITRATE AS PRECIPITANT WITH 10MM SODIUM BORATE AT,1.5278742962064937,8.9,1912.8714285714289,87.776,-2.371428571428571,19.715630466525845,Medium,Neutral
5MQY,"VAPOR DIFFUSION, SITTING DROP",294.0,6.5,2.06,40.15,PEG3350,2.5,6.5,1911.0,82.709,0.0,19.490281800834076,Medium,Neutral
5MT2,"VAPOR DIFFUSION, SITTING DROP",293.0,6.171428571428572,2.1514285714285717,43.04571428571429,PEG 8000,2.0,6.171428571428572,1808.2285714285715,92.60977959183676,0.0,20.00795882764198,Medium,Neutral
5PG1,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.34,46.74714285714286,PEG600 -- 0.1M MES,3.0,6.0,1939.0,109.38831428571429,1.0,19.977402940059797,Low,Neutral
5PWF,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.73,55.01,MES,0.1,6.1,1939.0,150.1773,0.9000000000000004,20.150175769166385,Low,Neutral
5PWG,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.74,55.12,MES,0.1,6.1,1939.0,151.02880000000002,0.9000000000000004,20.11678097927701,Low,Neutral
5PWR,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.74,55.15,MES,0.1,6.1,1939.0,151.11100000000002,0.9000000000000004,20.12772988039055,Low,Neutral
5PWS,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.74,55.13,MES,0.1,6.1,1939.0,151.05620000000002,0.9000000000000004,20.120430612981526,Low,Neutral
5PWU,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.74,55.13,MES,0.1,6.1,1939.0,151.05620000000002,0.9000000000000004,20.120430612981526,Low,Neutral
5PX2,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.75,55.24,MES,0.1,6.1,1939.0,151.91,0.9000000000000004,20.087265422812575,Low,Neutral
5PX4,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.75,55.21,MES,0.1,6.1,1939.0,151.82750000000001,0.9000000000000004,20.076356335870422,Low,Neutral
5PX6,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.73,54.88,MES,0.1,6.1,1939.0,149.82240000000002,0.9000000000000004,20.102556738990206,Low,Neutral
5PXA,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.74,55.16,MES,0.1,6.1,1939.0,151.1384,0.9000000000000004,20.131379514095062,Low,Neutral
5PXB,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.74,55.1,MES,0.1,6.1,1939.0,150.97400000000002,0.9000000000000004,20.109481711867986,Low,Neutral
5PXL,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.75,55.2,MES,0.1,6.1,1939.0,151.8,0.9000000000000004,20.072719973556374,Low,Neutral
5PXN,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.75,55.26,MES,0.1,6.1,1939.0,151.965,0.9000000000000004,20.094538147440673,Low,Neutral
5PXS,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.75,55.19,MES,0.1,6.1,1939.0,151.77249999999998,0.9000000000000004,20.06908361124232,Low,Neutral
5PXT,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.75,55.25,MES,0.1,6.1,1939.0,151.9375,0.9000000000000004,20.090901785126622,Low,Neutral
5PY5,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.72,54.85,MES,0.1,6.1,1939.0,149.192,0.9000000000000004,20.165433762708172,Low,Neutral
5PYW,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.75,55.32,MES,0.1,6.1,1939.0,152.13,0.9000000000000004,20.11635632132497,Low,Neutral
5TDA,"VAPOR DIFFUSION, SITTING DROP",295.0,7.102540942157765,1.72,28.47,MES,0.1,6.5,2095.249577936541,48.968399999999995,0.6025409421577654,16.552315957955837,Medium,Neutral
5TDB,"VAPOR DIFFUSION, SITTING DROP",293.0,6.7,1.73,28.96,BIS-TRIS,0.1,5.5,1963.1000000000001,50.1008,1.2000000000000002,16.739874716835427,Medium,Neutral
5UG8,"VAPOR DIFFUSION, SITTING DROP",286.0,6.268440843191145,1.84,33.11,"SALT: 0.2 M AMMONIUM SULFATE
PRECIPITANT: 11.4 %W/V PEG 8000
BUFFER: 0.1 M HEPES (",1.5309788760705878,7.5,1792.7740811526676,60.9224,-1.2315591568088546,17.99455543774161,Medium,Neutral
5UG9,"VAPOR DIFFUSION, SITTING DROP",294.0,6.880784107959951,1.84,33.05,"SALT: 0.2 M AMMONIUM SULFATE
PRECIPITANT: 14.1 %W/V PEG 8000
BUFFER: 0.1 M HEPES (",1.7188825697174277,7.5,2022.9505277402257,60.812,-0.6192158920400486,17.961946759811543,Medium,Neutral
5UM3,"VAPOR DIFFUSION, SITTING DROP",295.0,7.204712998463148,1.72,28.29,HEPES,0.1,7.5,2125.3903345466288,48.6588,-0.2952870015368516,16.447664856008807,Medium,Neutral
5B7Y,"VAPOR DIFFUSION, HANGING DROP",293.0,6.0,2.32,47.05,MES,0.1,6.0,1758.0,109.15599999999999,0.0,20.280163672343242,Medium,Acidic
5H6H,"VAPOR DIFFUSION, HANGING DROP",293.0,6.0,2.32,46.99,MES,0.1,6.0,1758.0,109.0168,0.0,20.25430161452517,Medium,Acidic
5IPC,VAPOR DIFFUSION,293.0,6.5,2.05,40.03,MES,0.1,6.5,1904.5,82.0615,0.0,19.52681974301476,Medium,Neutral
5IPE,VAPOR DIFFUSION,293.0,6.1,2.05,39.97,MES,0.1,6.1,1787.3,81.93849999999999,0.0,19.497551464609042,Medium,Neutral
5L74,"VAPOR DIFFUSION, SITTING DROP",293.5,6.346714215268398,2.27,45.73,POLYETHYLENE GLYCOL 3,2.5,6.346714215268398,1862.7606221812748,103.80709999999999,0.0,20.145365574728817,Medium,Neutral
5MIJ,"VAPOR DIFFUSION, HANGING DROP",298.0,7.7,3.14,60.86,(NH4)2SO4,0.8,7.7,2294.6,191.1004,0.0,19.3821594324333,High,Neutral
5PH0,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.28,46.09,PEG3350 -- 0.1M HEPES,2.8000000000000003,7.0,2086.0,105.0852,0.0,20.214903414516048,High,Neutral
5PH1,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.27,45.79,PEG3350 -- 0.1M HEPES,2.8000000000000003,7.0,2086.0,103.9433,0.0,20.17179728114657,High,Neutral
5PH2,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.26,45.6,PEG3350 -- 0.1M HEPES,2.8000000000000003,7.0,2086.0,103.056,0.0,20.17698222257424,High,Neutral
5PH3,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.27,45.7,PEG3350 -- 0.1M HEPES,2.8000000000000003,7.0,2086.0,103.739,0.0,20.132149721519948,High,Neutral
5PH4,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.29,46.19,PEG3350 -- 0.1M HEPES,2.8000000000000003,7.0,2086.0,105.7751,0.0,20.170296868865993,High,Neutral
