Entry ID,Crystallization Method,Temp (K),pH,Matthews Coefficient,Percent Solvent Content,Component_1_Name,Component_1_Conc,Component_1_pH,Component_2_Name,Component_2_Conc,Component_2_pH,Component_3_Name,Component_3_Conc,Component_3_pH,Component_4_Name,Component_4_Conc,Component_4_pH,Component_5_Name,Component_5_Conc,Component_5_pH,Component_6_Name,Component_6_Conc,Component_6_pH
6SQ1,"VAPOR DIFFUSION, SITTING DROP",277.0,6.9,2.21,44.36,MES-BIS-TRIS-BUFFER,100 mM,,DITHIOTHREITOL,1 mM,,SODIUM EDTA,0.1 mM,,LICL,75 mM,,0.03 MEGA 8 AND 23 % METHANOL (V/V)0.003 ML DROP VOLUME,,,0.5 ML RESERVOIR VOLUME,,
6SQX,"VAPOR DIFFUSION, SITTING DROP",293.0,8.0,2.51,50.94,IMIDAZOLE,100 mM,8.0,,,,,,,,,,,,,,,
6UFV,"VAPOR DIFFUSION, SITTING DROP",291.0,,2.55,51.78,PEG 3350,20 % (w/v),,POTASSIUM THIOCYNATE,0.20 M,,,,,,,,,,,,,
6UFW,"VAPOR DIFFUSION, SITTING DROP",291.0,,1.88,34.75,PEG3350,20 % (w/v),,POTASSIUM THIOCYNATE,0.20 M,,,,,,,,,,,,,
6WN7,"VAPOR DIFFUSION, HANGING DROP",277.0,,2.26,45.49,AMMONIUM SULFATE,0.2 M,,W/V PEG8000,20%,,CRYOPROTECTANT: 25% PEG1500,,,,,,,,,,,
6X6Z,"VAPOR DIFFUSION, SITTING DROP",298.0,,2.31,46.67,15-23% PEG3350 AND 200 MM AMMONIUM NITRATE,,,,,,,,,,,,,,,,,
6Z96,"VAPOR DIFFUSION, HANGING DROP",293.0,5.5,3.24,62.07,ANAEROBY,,,MGCL2,10 mM,,MES,0.1 M,,,,5.5,7-9% PEG 6000,,,,,
6ZEG,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,2.32,47.05,POLYETHYLENE GLYCOL 3350,20% (w/v),,KSCN AND 0.1 M BIS-TRIS PROPANE,0.2 M,8.5,,,,,,,,,,,,
6ZEH,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,2.26,45.69,POLYETHYLENE GLYCOL 3350,20% (w/v),,NAI AND 0.1 M BIS-TRIS PROPANE,0.2 M,8.5,,,,,,,,,,,,
6ZEI,"VAPOR DIFFUSION, SITTING DROP",293.0,8.4,2.25,45.37,POLYETHYLENE GLYCOL 3350 AND 0.2 M NABR,20% (w/v),,,,,,,,,,,,,,,,
7AF2,"VAPOR DIFFUSION, HANGING DROP",277.0,,2.08,40.92,CRYSTALS GROWN BY HANGING DROP VAPOUR DIFFUSION. A 1:1 MIXTURE OF PROTEIN SOLUTION AND AN 8:4 MIXTURE OF K2HPO4 TO KH2PO4 WAS PLACED ABOVE A WELL OF AN 8:6 SOLUTION OF K2HPO4 TO KH2PO4. THEN SERIALLY CRYOPROTECTED IN SITU TO 40% GLYCEROL (V/V WITH MOTHER LIQUOR) IN 10% INCREMENTS OVER A PERIOD OF A FEW MINUTES.,,,,,,,,,,,,,,,,,
7CY3,"VAPOR DIFFUSION, HANGING DROP",293.0,6.5,1.862,33.98,SODIUM ACETATE,0.2M,,SODIUM CACODYLATE,0.1M,,CALCIUM CHLORIDE,1mM,,W/V POLYETHYLENE GLYCOL 8000,30%,,,,,,,
7CY9,"VAPOR DIFFUSION, HANGING DROP",293.0,6.5,1.865,34.07,SODIUM ACETATE,0.2M,,SODIUM CACODYLATE,0.1M,,CALCIUM CHLORIDE,1mM,,W/V POLYETHYLENE GLYCOL 8000,30%,,,,,,,
7K6D,VAPOR DIFFUSION,293.0,7.0,2.1,41.55,PEG 4000,22%,,HEPES,100 mM,7.0,DMSO,3%,,TELAPREVIR,1 mM,,,,,,,
6L0X,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.18,43.68,PEG 6000,10%,,CITRIC ACID,0.1M,,,,4.0,,,,,,,,,
6L1P,"VAPOR DIFFUSION, HANGING DROP",293.0,,1.99,38.04,MAGNESIUM SULFATE,1.6M,,MES,0.1mM,,,,6.5,,,,,,,,,
6TG6,"VAPOR DIFFUSION, SITTING DROP",293.0,,1.84,33.08,HEPES,0.1 M,7.5,SODIUM CITRATE TRIBASIC DIHYDRATE,1.4 M,,,,,,,,,,,,,
6UBQ,"VAPOR DIFFUSION, HANGING DROP",298.0,7.2,2.28,46.15,17-23% PEG 3350,,,MAGNESIUM CHLORIDE,0.2 M,,,,,,,,,,,,,
6UCN,VAPOR DIFFUSION,293.0,7.2,2.24,45.11,17-23% PEG 3350,,,MAGNESIUM CHLORIDE,0.2 M,,,,,,,,,,,,,
6UCW,"VAPOR DIFFUSION, HANGING DROP",293.0,7.2,2.24,44.99,17-23% PEG 3350,,,MAGNESIUM CHLORIDE,0.2 M,,,,,,,,,,,,,
6UCX,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,1.54,20.17,AMMONIUM SULFATE,3.2 M,,CITRATE,0.1 M,5.0,,,,,,,,,,,,
6UCY,"VAPOR DIFFUSION, HANGING DROP",293.0,7.2,2.21,44.46,17-23% PEG 3350,,,MAGNESIUM CHLORIDE,0.2 M,,,,,,,,,,,,,
6UD9,"VAPOR DIFFUSION, HANGING DROP",298.0,,1.51,18.7,POTASSIUM THIOCYANATE,0.1 M,,PEG 2000 MME,30% (w/v),,,,,,,,,,,,,
6UDR,"VAPOR DIFFUSION, HANGING DROP",298.0,6.5,,,TRISODIUM CITRATE,1.6 M,,,,6.5,,,,,,,,,,,,
6UDW,"VAPOR DIFFUSION, HANGING DROP",298.0,4.5,1.55,20.59,LITHIUM SULFATE,0.2 M,,SODIUM ACETATE,0.1 M,,,,4.5,PEG 400,50% (w/v),,,,,,,
6UDZ,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,,,AMMONIUM SULFATE,3.2 M,,CITRATE,0.1 M,,,,5.0,,,,,,,,,
6XZO,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.31,46.71,NA-ACETATE,200 mM,,PEG 4000,30%,,TRIS-HCL,100 mM,9.0,DMSO,10%,,TRIS,50 mM,7.0,,,
6Y00,"VAPOR DIFFUSION, SITTING DROP",293.0,9.0,2.34,47.46,NA-ACETATE,200 mM,,PEG 4000,30%,,TRIS-HCL,100 mM,9.0,DMSO,10%,,TRIS,50 mM,7.0,,,
6Y1L,"VAPOR DIFFUSION, HANGING DROP",293.0,8.0,2.38,48.33,ADA,0.1M,,,,7.5,,,,,,,,,,,,
6YOW,"VAPOR DIFFUSION, HANGING DROP",277.0,,2.48,50.41,HEPES NA,0.095 M,7.1,PEG400,27%,,CALCIUM CHLORIDE,0.19M,,GLYCEROL,5%,,,,,,,
6YPY,"VAPOR DIFFUSION, HANGING DROP",277.0,7.1,2.6,52.63,HEPES NA,0.095 M,7.1,PEG400,27%,,CALCIUM CHLORIDE,0.19M,,GLYCEROL,5%,,,,,,,
6YQ2,"VAPOR DIFFUSION, HANGING DROP",277.0,7.1,2.6,52.63,HEPES NA,0.095 M,7.1,PEG400,27%,,CALCIUM CHLORIDE,0.19M,,GLYCEROL,5%,,,,,,,
6Z1V,"VAPOR DIFFUSION, HANGING DROP",293.0,8.0,1.91,35.67,SODIUM ACETATE,0.2 M,,TRIS,0.1 M,8.0,PEG 4,30% (w/v),,"000

CRYOPROTECTED WITH RESERVOIR SOLUTION SUPPLEMENTED WITH 20% (V/V) ETHYLENE GLYCOL.",,,,,,,,
6ZK0,"VAPOR DIFFUSION, SITTING DROP",293.0,5.5,2.52,51.18,MNS04,0.2M,,MES,0.1M,,PEG4000 AND,28%,5.5,,,,,,,,,
7JKV,"VAPOR DIFFUSION, SITTING DROP",298.0,,2.27,45.73,MES,0.1 M,5.8,POLYETHYLENE GLYCOL (PEG) 6000,15%,,DMSO,3%,,,,,,,,,,
7K3T,"VAPOR DIFFUSION, SITTING DROP",298.0,6.5,1.92,35.92,PEG 3350,20%,,MES,0.1 M,6.5,DMSO,5%,,,,,,,,,,
7K40,"VAPOR DIFFUSION, SITTING DROP",298.0,7.2,2.02,39.15,PEG4000,20%,,HEPES,0.1 M,,,,7.2,SODIUM CHLORIDE,0.1 M,,DMSO,4%,,,,
6KXL,"VAPOR DIFFUSION, HANGING DROP",293.15,7.0,2.27,45.71,SODIUM MALONATE,0.2 M,,W/V PEG 3350,29%,,,,,,,,,,,,,
6KY3,"VAPOR DIFFUSION, HANGING DROP",293.0,,2.07,40.5,PHOSPHATE BUFFER,1.8M,,,,,,,,,,,,,,,,
6LHE,"VAPOR DIFFUSION, HANGING DROP",298.0,6.0,1.97,37.57,PEG3350 20%,,,AMMONIUM SULFATE,0.1M,,MES,0.1M,6.0,,,,,,,,,
6M4K,"VAPOR DIFFUSION, HANGING DROP",293.0,5.5,2.79,55.89,LITHIUM SULFATE,1.3 M,,PEG 400,3% (v/v),,MAGNESIUM CHLORIDE,0.1 M,,SODIUM ACETATE,0.1 M,,,,,,,
6TAH,"VAPOR DIFFUSION, HANGING DROP",293.0,6.7,2.07,43.18,BISTRIS,0.1 M,,SODIUM POTASSIUM TARTRATE,0.1 M,,PEG 3350,18 %,,,,,,,,,,
6TUM,"VAPOR DIFFUSION, HANGING DROP",293.0,6.5,2.31,46.74,BISTRIS,0.1 M,6.5,SODIUM POTASSIUM TARTRATE,0.1 M,,PEG 3350,22 %,,,,,,,,,,
6UAI,"VAPOR DIFFUSION, SITTING DROP",298.0,8.0,2.0,38.44,TRIS,0.1 M,8.0,NACL,0.2 M,,PEG 6K,20%,,,,,,,,,,
6UBL,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.48,50.47,PEG 1500,25% (w/v),,PCB BUFFER,0.1 M,,,,7.0,,,,,,,,,
6WG8,"VAPOR DIFFUSION, SITTING DROP",294.0,,2.32,47.06,HEPES,100mM,7.0,PEG MME 5K,10%,,TRI-SODIUM CITRATE DIHYDRATE,80mM,7.0,,,,,,,,,
6XFJ,MICROBATCH,303.0,4.6,1.91,35.45,CADMIUM CHLORIDE,80 mM,,PEG 300,20%,,NACL,400 mM,,SODIUM ACETATE,100 mM,,,,,,,
6Y01,"VAPOR DIFFUSION, SITTING DROP",292.0,6.0,2.12,41.88,PENTAERYTHRITOL ETHOXYLATE; 0.2 M POTASSIUM ACETATE; 3% (V/V) JEFFAMINE T-403; 0.1 M MES,15% (v/v),6.0,,,,,,,,,,,,,,,
6Y56,"VAPOR DIFFUSION, SITTING DROP",294.0,,2.02,39.23,"CALCIUM ACETATE HYDRATE
0.1 M TRIS",0.2 M,8.5,,,,,,,,,,,,,,,
6YP1,"VAPOR DIFFUSION, SITTING DROP",298.0,8.0,2.41,48.9,PROTEIN IN 20 MM,12 mg/mL,8.0,AMMONIUM SULFATE,0.8 M,,LITHIUM SULFATE,1 M,,,,,,,,,,
6YP6,"VAPOR DIFFUSION, HANGING DROP",293.0,,2.37,48.2,LISO4,0.9 M,,[V/V] GLYCEROL,10%,,HEPES,0.1 M,7.0,,,,,,,,,
6YPZ,"VAPOR DIFFUSION, SITTING DROP",291.15,,2.12,42.0,PEG 3350,20%,,NA MALONATE,0.1 M,,BIS-TRIS PROP,0.1 M,,,,6.5,,,,,,
6YQ0,"VAPOR DIFFUSION, SITTING DROP",291.0,,2.14,42.47,PEG 3350,20%,,NA MALONATE,0.1 M,,BIS-TRIS PROP,0.1 M,,,,6.5,,,,,,
6YSK,"VAPOR DIFFUSION, SITTING DROP",300.0,,1.94,36.57,"AMMONIUM SULPHATE
0.1 M SODIUM CITRATE",1.5 M,,,,4.2,,,,,,,,,,,,
6Z3V,"VAPOR DIFFUSION, HANGING DROP",292.0,4.7,2.04,39.75,NAOAC,100mM,4.7,NACL,150mM,,AMMONIUM SULPHATE,2.7M,,,,,,,,,,
6Z4G,"VAPOR DIFFUSION, HANGING DROP",292.0,4.7,2.02,39.13,NAOAC,100mM,4.7,NACL,150mM,,AMMONIUM SULPHATE,2.7M,,,,,,,,,,
6Z4K,"VAPOR DIFFUSION, HANGING DROP",292.0,4.7,2.02,39.02,NAOAC,100mM,4.7,NACL,150mM,,AMMONIUM SULPHATE,2.7M,,,,,,,,,,
6Z4O,"VAPOR DIFFUSION, HANGING DROP",292.0,4.7,2.0,38.4,NAOAC,100mM,4.7,NACL,150mM,,AMMONIUM SULPHATE,2.7M,,,,,,,,,,
6ZJE,"VAPOR DIFFUSION, HANGING DROP",291.0,8.0,2.49,50.66,PURIFIED HAK3 WAS DIALYZED AGAINST 30 MM MOPS BUFFER WITH 50 MM NACL,,7.0,TRIS,0.1 M,8.0,,,,,,,,,,,,
7C31,"VAPOR DIFFUSION, SITTING DROP",293.0,,1.84,33.3,PEG 4000,15%,,MGCL2,0.2M,,TRIS-HCL,0.1M,8.5,,,,,,,,,
6KVE,"VAPOR DIFFUSION, HANGING DROP",293.0,4.8,1.92,35.86,CITRATE BUFFER (,0.1 M,4.8,POLYETHYLENE GLYCOL MONOMETHYL ETHER 5000,28% (w/v),,,,,,,,,,,,,
6KVH,"VAPOR DIFFUSION, HANGING DROP",293.0,3.5,1.95,37.05,CITRIC ACID (,0.1 M,3.5,POLYETHYLENE GLYCOL 3350,25% (w/v),,,,,,,,,,,,,
6KWU,"VAPOR DIFFUSION, HANGING DROP",282.0,7.0,2.28,45.96,PEG 400,36%,,TRIS,0.1M,7.0,MGSO4,0.05M,,(12.3 MG/ML 2UL:1UL),24.6 mg/mL,,,,,,,
6KWV,"VAPOR DIFFUSION, HANGING DROP",282.0,8.0,2.3,46.46,PEG 400,38%,,TRIS,0.1M,8.0,15.4MG/ML,,,,,,,,,,,
6SNX,"VAPOR DIFFUSION, SITTING DROP",277.0,6.9,2.18,43.7,MES-BIS-TRIS-BUFFER,100 mM,,DITHIOTHREITOL,1 mM,,SODIUM EDTA,0.1 mM,,LICL,75 mM,,"0.03 MEGA 8 AND 23 % METHANOL (V/V)
0.003 ML DROP VOLUME",,,0.5 ML RESERVOIR VOLUME,,
6SOX,"VAPOR DIFFUSION, SITTING DROP",277.0,6.9,2.2,44.08,MES-BIS-TRIS-BUFFER,100 mM,,DITHIOTHREITOL,1 mM,,SODIUM EDTA,0.1 mM,,LICL,75 mM,,0.03 MEGA 8 AND 23 % METHANOL (V/V)0.003 ML DROP VOLUME,,,0.5 ML RESERVOIR VOLUME,,
6SYC,"VAPOR DIFFUSION, HANGING DROP",298.0,6.5,2.12,41.92,SODIUM CHLORIDE,0.3 M,,IMIDAZOLE.  AFTER GROWTH,0.1 M,,AND BEFORE MEASUREMENT,,,THESE CRYSTALS WERE SOAKED IN THE DYE SOLUTION: SATURATED BROMOPHENOL BLUE,,,SODIUM CHLORIDE,0.3 M,,IMIDAZOLE BUFFER AT,0.1 M,6.5
6SYD,"VAPOR DIFFUSION, HANGING DROP",298.0,4.5,2.01,38.71,SODIUM ACETATE,0.1 M,,0.3-0.5 SODIUM CHLORIDE AT,,4.6,AND BEFORE MEASUREMENT,,,THESE CRYSTALS WERE SOAKED IN THE DYE SOLUTION: SATURATED BROMOPHENOL BLUE,,,SODIUM CHLORIDE,0.3 M,,SODIUM ACETATE BUFFER AT,0.1 M,5.5
6SYE,"VAPOR DIFFUSION, HANGING DROP",298.0,7.0,2.08,40.96,CRYSTALS GREW IN 0.1 M SODIUM ACETATE,,,SODIUM CHLORIDE AT,0.3 M,4.6,AND BEFORE MEASUREMENT,,,THESE CRYSTALS WERE SOAKED IN THE DYE SOLUTION: SATURATED BROMOPHENOL BLUE,,,SODIUM CHLORIDE,0.3 M,,LITHIUM SULFATE,100 mM,
6TRJ,"VAPOR DIFFUSION, SITTING DROP",291.0,,2.28,46.15,"DL-GLUTAMIC ACID MONOHYDRATE; 0.1M
DL-ALANINE; 0.1M GLYCINE; 0.1M DL-LYSINE
MONOHYDROCHLORIDE; 0.1M DL-SERINE; 0.1 M TRIS (BASE); BICINE",0.1M,8.5,,,,,,,,,,,,,,,
6U7V,"VAPOR DIFFUSION, HANGING DROP",290.0,,2.21,44.46,19-21.5% PEG3350,,,HEPES,50 mM,7.5,90-110 MM NA NITRATE FOR SE-MET,,,,,,,,,,,
6U87,"VAPOR DIFFUSION, HANGING DROP",298.0,,1.97,37.72,NACL,0.1M,,HEPES,0.1M,7.5,AMMONIUM SULFATE,1.6M,,,,,,,,,,
6X8O,"VAPOR DIFFUSION, SITTING DROP",277.0,,2.0,38.45,PEG600,20%,,TRIS-HCL,0.05 M,,POTASSIUM THIOCYANATE,0.15 M,,CHAPS,0.5%,,,,,,,
6YKC,"VAPOR DIFFUSION, HANGING DROP",291.0,7.8,2.07,40.68,SODIUM CITRATE,1.6 M,,TRIS-H2SO4,50 mM,,,,,,,,,,,,,
6YKH,"VAPOR DIFFUSION, HANGING DROP",291.0,7.8,2.04,39.57,SODIUM CITRATE,1.6 M,,TRIS-H2SO4,50 mM,,,,,,,,,,,,,
6Z4A,"VAPOR DIFFUSION, SITTING DROP",291.0,7.0,2.08,40.89,"HEPES
30% W/V PEG 6000
CRYOPROTECTED BY ADDITION OF 20% V/V GLYCEROL",0.1 M,,,,,,,,,,,,,,,,
6Z8J,"VAPOR DIFFUSION, SITTING DROP",293.0,7.6,1.75,29.7,PEG 1500 (W/V) AND 0.1 MM TRIS-HCL,20%,7.6,,,,,,,,,,,,,,,
6Z8M,"VAPOR DIFFUSION, SITTING DROP",293.0,7.6,1.79,31.3,PEG 1500 (W/V) AND 0.1 MM TRIS-HCL,20%,7.6,,,,,,,,,,,,,,,
6ZA1,"VAPOR DIFFUSION, SITTING DROP",293.0,7.6,2.05,39.92,PEG 1500 (W/V) AND 0.1 MM TRIS-HCL,20%,7.6,,,,,,,,,,,,,,,
7JP2,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.34,47.39,SODIUM-POTASSIUM PHOSPHATE,200 mM,,BIS-TRIS PROPANE,100 mM,7.5,PEG3350,20% (w/v),,,,,,,,,,
7JRH,"VAPOR DIFFUSION, HANGING DROP",298.0,,1.73,28.77,NAOAC,0.1 M,,CACL2,0.02M,,MPD,30%,,,,,,,,,,
6KSR,"VAPOR DIFFUSION, HANGING DROP",293.0,,2.73,54.9,AMMONIUM SULFATE,2000mM,,SODIUM CACODYLATE/HYDROCHLORIC ACID,100mM,6.5,SODIUM CHLORIDE,200mM,,,,,,,,,,
6KTH,"VAPOR DIFFUSION, HANGING DROP",289.0,5.6,2.63,53.22,POTASSIUM SODIUM TARTRATE TETRAHYDRATE,0.2M,,SODIUM CITRATE TRIBASIC DIHYRATE,0.1M,5.6,AMMONIUM SULFATE.,2 M,,,,,,,,,,
6ST4,"VAPOR DIFFUSION, SITTING DROP",291.0,,2.45,49.84,ETHYLENE GLYCOL,40%,,(NH4)2SO4,0.2 M,,PHOSPHATE-CITRATE,0.1 M,4.2,,,,,,,,,
6VI2,"VAPOR DIFFUSION, HANGING DROP",292.0,8.5,2.29,46.25,TRIS,0.1 M,8.5,POLYETHYLENE GLYCOL 3350,25% (w/v),,,,,,,,,,,,,
6VZX,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,1.74,29.11,SODIUM FORMATE,3.5 M,,BIS-TRIS,0.1 M,,,,7.0,,,,,,,,,
6W0V,"VAPOR DIFFUSION, HANGING DROP",291.15,8.0,1.8,31.58,SODIUM ACETATE 0.2M,,,PEG 4000 30%,,,TRIS-HCL 0.1M,,8.0,,,,,,,,,
6YFI,"VAPOR DIFFUSION, SITTING DROP",293.0,4.2,2.38,48.21,PEG 8000,10%,,SODIUM CHLORIDE,0.1 M,,PHOSPHATE/CITRATE,0.05 M,4.2,,,,,,,,,
6Z4W,"VAPOR DIFFUSION, SITTING DROP",291.0,,1.83,32.91,NAF AND 16% (W/V) PEG3350,0.15 M,,,,,,,,,,,,,,,,
7CSN,"VAPOR DIFFUSION, HANGING DROP",298.0,7.5,2.0,40.0,PEG 1500,12%,,HEPES,0.1M,,,,7.5,GLYCEROL,20%,,,,,,,
6H90,"VAPOR DIFFUSION, HANGING DROP",291.0,7.2,2.36,47.85,"24-34% PEG 4000
200MM SODIUM ACETATE 
100MM TRIS",,7.5,,,,,,,,,,,,,,,
6H94,"VAPOR DIFFUSION, HANGING DROP",291.0,7.2,2.47,50.21,24-34% PEG 4000,,,SODIUM ACETATE,200 mM,,TRIS,50 mM,7.2,,,,,,,,,
6HDF,"VAPOR DIFFUSION, HANGING DROP",291.0,7.2,2.53,51.34,"24-34% PEG 4000
200MM SODIUM ACETATE 
50MM TRIS",,7.5,,,,,,,,,,,,,,,
6HDG,"VAPOR DIFFUSION, HANGING DROP",291.0,7.2,2.26,45.54,"24-34% PEG 4000
200MM SODIUM ACETATE 
50MM TRIS",,7.5,,,,,,,,,,,,,,,
6HDJ,"VAPOR DIFFUSION, HANGING DROP",291.0,7.2,2.17,43.36,"24-34% PEG 4000
200MM SODIUM ACETATE 
50MM TRIS",,7.5,,,,,,,,,,,,,,,
6HDK,"VAPOR DIFFUSION, HANGING DROP",291.0,7.2,2.18,43.6,"24-34% PEG 4000
200MM SODIUM ACETATE 
50MM TRIS",,7.5,,,,,,,,,,,,,,,
6HDL,"VAPOR DIFFUSION, HANGING DROP",291.0,7.2,2.19,43.93,"24-34% PEG 4000
200MM SODIUM ACETATE 
50MM TRIS",,7.5,,,,,,,,,,,,,,,
6HDM,"VAPOR DIFFUSION, HANGING DROP",291.0,7.2,2.19,43.96,"24-34% PEG 4000
200MM SODIUM ACETATE 
50MM TRIS",,7.5,,,,,,,,,,,,,,,
6KRW,"VAPOR DIFFUSION, HANGING DROP",293.0,6.0,2.47,50.29,SODIUM CITRATE (,0.1 M,6.0,25 ~ 30% POLYETHYLENE GLYCOL (PEG) 3350,,,POTASSIUM IODIDE.,0.2 M,,,,,,,,,,
6KST,"VAPOR DIFFUSION, HANGING DROP",293.0,8.0,2.22,44.48,TRIS-HCL,0.1 M,,AMMONIUM SULFATE,0.2 M,,PEG 3350,25%,,,,,,,,,,
6KT1,"VAPOR DIFFUSION, HANGING DROP",292.0,8.5,2.26,45.53,TRIS-HCL,0.1 M,,PEG 400,40%,,,,,,,,,,,,,
6SB9,"VAPOR DIFFUSION, SITTING DROP",291.15,,2.34,47.37,50 MM TRIS/HCL,,,CSCL,1.9 M,,DMSO,50%,,,,7.5,,,,,,
6SBK,"VAPOR DIFFUSION, SITTING DROP",291.15,,2.33,47.13,50 MM TRIS/HCL,,,CSCL,1.9 M,,DMSO,50%,,,,7.5,,,,,,
6SCK,"VAPOR DIFFUSION, SITTING DROP",291.15,7.5,2.34,47.46,50 MM TRIS/HCL,,,CSCL,1.9 M,,DMSO,50%,,,,,,,,,,
6SCU,"VAPOR DIFFUSION, SITTING DROP",291.15,7.5,2.32,46.98,50 MM TRIS/HCL,,,CSCL,1.9 M,,DMSO,50%,,,,,,,,,,
6SDP,"VAPOR DIFFUSION, SITTING DROP",291.15,,2.33,47.26,ZNSO4+ 8 MM MES PH:6.50,4mM,,PEG MME 550,12.36%,,"GLYCEROL.
CRYSTAL OBTAINED BY MICROSEEDING: 160MM (NH4)2SO4",11.57%,,NAOAC PH:5.00,80mM,,PEG 4000,20%,,GLYCEROL.,20%,
6SE1,"VAPOR DIFFUSION, HANGING DROP",293.0,5.5,2.47,50.26,BISTRIS,100 mM,5.5,LITHIUM SULFATE,0.25 M,,W/V PEG 3350,25%,,,,,,,,,,
6SE2,"VAPOR DIFFUSION, SITTING DROP",291.15,,2.35,47.69,ZNSO4+ 8 MM MES PH:6.50,4mM,,PEG MME 550,12.36%,,"GLYCEROL.
CRYSTAL OBTAINED BY MICROSEEDING: 160MM (NH4)2SO4",11.57%,,NAOAC PH:5.00,80mM,,PEG 4000,20%,,GLYCEROL.,20%,
6TGD,"VAPOR DIFFUSION, SITTING DROP",293.0,,1.95,36.99,MGCL2 EXAHYDRATE; 0.3 M CACL2 DIHYDRATE; 25% W/V PEG 3350; 25% W/V MPD; 20% V/V PEG 1000; 0.1 M MES/IMIDAZOLE,0.3 M,6.5,,,,,,,,,,,,,,,
6VHS,"VAPOR DIFFUSION, HANGING DROP",293.0,7.9,2.03,39.39,POTASSIUM PHOSPHATE,1.2 M,7.9,,,,,,,,,,,,,,,
6VRR,"VAPOR DIFFUSION, HANGING DROP",277.0,7.0,2.17,43.23,"HEPES
(",0.1 M,7.0,PEG 6000,14%,,,,,,,,,,,,,
6W6X,"VAPOR DIFFUSION, HANGING DROP",298.0,,1.86,34.02,AMSO4,2.6 M,,NA ACETATE,0.1 M,,,,,,,,,,,,,
6W70,"VAPOR DIFFUSION, HANGING DROP",298.0,,2.06,40.32,AMSO4,2.6 M,,NA ACETATE,0.1 M,,,,,,,,,,,,,
6W79,"VAPOR DIFFUSION, HANGING DROP",278.0,6.0,,,3 UL DROPS THAT WERE FORMED BY ADDING 1 UL OF PURIFIED SARS-3CLPRO (10 MG/ML) THAT HAD BEEN INCUBATED FOR THREE HOURS WITH A 3 MOLAR EXCESS OF THE OF COMPOUND X77,,,AND 2 UL OF RESERVOIR SOLUTION: 3 MM DTT,,,MES,50 mM,6.0,KCL,40 mM,,MPD,1%,,AND 5% PEG-10K,,
6ZNV,"VAPOR DIFFUSION, SITTING DROP",277.0,7.4,2.65,53.63,"ZINC ACETATE
20% (W/V) PEG 3350",0.005 M,,,,,,,,,,,,,,,,
7CBD,COUNTER-DIFFUSION,293.0,5.0,1.91,35.54,PET3350,21%,,SODIUM CHLORIDE,10 mM,,SODIUM ACETATE,100 mM,,,,,,,,,,
7CEH,"VAPOR DIFFUSION, HANGING DROP",293.0,8.0,1.91,35.47,TRIS-HCL,100mM,,W/V PEG 8000,22%,,,,,,,,,,,,,
7JID,"VAPOR DIFFUSION, HANGING DROP",293.0,9.0,2.53,51.48,PEG-8000,20%,,DMSO,2%,,CHES,100 mM,,NADP(+),5 mM,,UDP-L-RHAMNOSE,5 mM,,NACL,200 mM,
6JGA,"VAPOR DIFFUSION, HANGING DROP",277.0,7.0,3.48,64.66,AMMONIUM SULFATE,1.7 M,,HEPES-NAOH BUFFER,75 mM,,,,7.0,CONTAINING 7.5 MM SODIUM ACETATE AND 1.2% (W/V) PEG 400,,,,,,,,
6JGB,"VAPOR DIFFUSION, HANGING DROP",277.0,7.0,3.49,64.8,AMMONIUM SULFATE,1.7 M,,HEPES-NAOH BUFFER,75 mM,,,,7.0,CONTAINING 7.5 MM SODIUM ACETATE AND 1.2% (W/V) PEG 400,,,,,,,,
6KX2,"VAPOR DIFFUSION, SITTING DROP",289.0,4.5,2.93,58.04,MUTANT,10 mg/mL,,NACL; 0.1M ACETATE NA (,0.2M,4.5,,,,,,,,,,,,
6LUU,"VAPOR DIFFUSION, HANGING DROP",293.0,7.8,2.08,40.83,SODIUM CITRATE,1.3 M,,TRIS-HCL,50 mM,,,,,,,,,,,,,
6LUV,"VAPOR DIFFUSION, HANGING DROP",293.0,7.8,2.08,40.98,SODIUM CITRATE,1.3 M,,TRIS-HCL,50 mM,,,,,,,,,,,,,
6LUW,"VAPOR DIFFUSION, HANGING DROP",293.0,7.8,2.08,40.88,SODIUM CITRATE,1.3 M,,TRIS-HCL,50 mM,,,,,,,,,,,,,
6LUX,"VAPOR DIFFUSION, HANGING DROP",293.0,7.8,2.1,41.36,SODIUM CITRATE,1.3 M,,TRIS-HCL,50 mM,,,,,,,,,,,,,
6LUY,"VAPOR DIFFUSION, HANGING DROP",293.0,11.0,2.08,40.89,SODIUM CITRATE,1.3 M,,TRIS-HCL,50 mM,,,,,,,,,,,,,
6LUZ,"VAPOR DIFFUSION, HANGING DROP",293.0,11.0,2.1,41.42,SODIUM CITRATE,1.3 M,,TRIS-HCL,50 mM,,,,,,,,,,,,,
6LV1,"VAPOR DIFFUSION, HANGING DROP",293.0,7.8,2.08,40.86,SODIUM CITRATE,1.3 M,,TRIS-HCL,50 mM,,,,,,,,,,,,,
